"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"0","17500","87294","114031","DebtCon","Other","15","0","0","147.098583490625","2","8","34.4679400025718"
"0","17500","103562","130613","DebtCon","Other","1","0","0","288.008478273354","0","47","39.3583575323496"
"0","17600","56090","103992","HomeImp","Other","1","0","2","46.875135751197","1","10","39.081826438127"
"0","17600","62996","86817","HomeImp","ProfExe","12","0","1","152.782647794758","0","14","29.2036545764905"
"0","17600","44571","66088","HomeImp","Office","2","0","0","126.090381575978","0","17","30.8719017863422"
"0","17600","71366","87862","DebtCon","Office","5","0","0","116.796685094916","0","20","23.4001371174725"
"0","17600","48487","65665","DebtCon","Other","6","0","0","100.174003752506","2","15","43.7696849129673"
"0","17600","88661","114922","DebtCon","Other","13","0","0","152.754010166249","1","7","36.7662736280199"
"0","17700","64964","88856","DebtCon","Office","5","0","0","114.667618308645","0","19","21.9330063179429"
"0","17700","36253","57420","DebtCon","ProfExe","3","0","0","267.783508749993","1","34","37.9345700826005"
"0","17700","","56402","DebtCon","Office","3","0","0","91.0457489797371","2","8","38.6855062834432"
"0","17700","85150","113104","DebtCon","ProfExe","11","0","0","148.065259098744","2","19","38.9628720640218"
"0","17700","72911","97317","DebtCon","Mgr","1","0","0","82.3983837902902","0","17","25.3292508671383"
"0","17700","82302","111228","HomeImp","ProfExe","4","0","0","118.455903598398","0","25","37.160561204497"
"0","17800","68889","85642","DebtCon","Other","0","2","2","105.767960878014","2","25","34.6299220090219"
"0","17800","51689","115660","DebtCon","ProfExe","16","0","0","270.044991020408","0","19","27.4670018048384"
"0","17800","56432","157665","DebtCon","ProfExe","20","0","0","238.166898628475","0","27","20.0793343837929"
"0","17900","56273","111507","HomeImp","Office","1","","2","123.022563551314","1","23","39.4914871127305"
"1","17900","51080","92051","HomeImp","Mgr","10","0","0","117.089785364928","0","31","42.3732329993058"
"0","17900","46342","68029","DebtCon","Mgr","26","1","0","279.00708054761","1","17","36.0729754304667"
"1","17900","","31953","HomeImp","Other","10","0","1","74.4293075910018","1","2","29.9756033482382"
"0","18000","97523","130166","DebtCon","Mgr","5","","","247.972823528904","3","42","40.5916873853615"
"0","18000","63508","94991","DebtCon","Office","1","0","0","155.884724288774","0","25","23.5856642799618"
"0","18000","88000","131300","DebtCon","Mgr","14","0","0","179.566666666667","2","26",""
"1","18000","12900","21500","HomeImp","Office","5","3","0","109.566666666667","0","33",""
"0","18000","52301","79959","DebtCon","Other","1","","1","290.280648201666","0","9","37.1636979702924"
"0","18000","54196","71412","DebtCon","ProfExe","10","0","0","189.874270389267","1","42","37.3521051028288"
"0","18000","41814","62845","HomeImp","Other","27","0","0","244.881859920579","0","14","23.5370452277442"
"0","18000","107546","176314","DebtCon","Office","6","0","0","218.019386132742","3","23","40.1521436601282"
"0","18100","73356","86885","DebtCon","Other","10","0","0","73.746710532869","3","12","31.5710188885084"
"0","18200","16386","170310","HomeImp","Mgr","23","0","0","73.0072773025154","2","20","29.8046014447764"
"1","18200","55406","78682","DebtCon","Other","","0","0","122.717709464874","0","39","33.6938312988094"
"0","18200","61690","89963","HomeImp","ProfExe","15","0","2","157.409678982855","0","14","27.9466759653746"
"0","18200","4927","30198","DebtCon","Other","","0","0","89.5998386682398","1","19","41.2305268789132"
"0","18200","120966","208782","DebtCon","Other","4","0","0","202.534333380934","0","17","27.4366460426695"
"0","18200","78077","105522","DebtCon","ProfExe","0","0","0","278.443021572186","2","22","38.9396508971879"
"0","18200","63852","93356","DebtCon","Other","1","0","0","181.911769917752","0","31","33.2094092464724"
"0","18300","55584","95236","","ProfExe","10","0","0","","1","15","24.5906331876389"
"0","18300","26982","59552","DebtCon","ProfExe","15","0","0","183.614414888628","1","19","36.2996179751352"
"0","18300","109192","139384","DebtCon","ProfExe","6","0","0","122.865575822444","0","14","29.3975931037951"
"0","18300","90099","118545","DebtCon","ProfExe","12","0","0","140.515850642771","3","18","38.8992316911645"
"0","18300","35975","60500","DebtCon","Office","13","0","2","118.666666666667","1","22",""
"1","18300","60100","82506","DebtCon","ProfExe","10","3","1","171.466666666667","2","64",""
"0","18300","93728","153093","HomeImp","ProfExe","5","0","0","109.337105928524","0","16","36.2139874867229"
"0","18300","68096","99051","DebtCon","Mgr","1","0","0","85.8431616973492","0","17","27.6335164828103"
"0","18300","68517","97151","HomeImp","ProfExe","7","0","0","77.5218188362333","0","15","32.0040560876876"
"0","18400","68655","94322","HomeImp","ProfExe","8","0","0","76.7947012579787","0","15","32.7412101396924"
"0","18400","89101","118748","DebtCon","ProfExe","7","0","0","153.849763032494","2","21","21.7628269597249"
"0","18400","65519","89276","DebtCon","Other","0","1","2","123.098551985451","2","26","36.354203237041"
"0","18400","63569","95729","HomeImp","ProfExe","23","0","0","237.275948700047","0","23","38.4153670201243"
"0","18400","99902","125249","DebtCon","Office","26","0","0","294.424118013575","2","16","33.4885473828616"
"0","18400","83548","111626","DebtCon","ProfExe","9","0","0","163.854393420234","3","17","37.0781177872411"
"0","18400","75491","101745","DebtCon","ProfExe","0","0","0","279.370050655659","1","20","38.7502996606521"
"0","18500","14517","95150","HomeImp","Other","11","0","0","272.034102447631","0","22","27.4785830366698"
"0","18500","10934","66367","DebtCon","Sales","1","0","0","326.567328234082","0","5","38.1516710113276"
"0","18500","14111","71628","DebtCon","Office","","0","0","246.990930509256","0","22","39.6115417234095"
"0","18500","65165","90805","DebtCon","Office","2","0","0","160.732265136638","0","25","25.3720476451433"
"0","18500","71000","95000","DebtCon","Mgr","6","0","0","71","7","24",""
"0","18500","99474","127470","DebtCon","Office","22","0","0","287.002256264752","3","16","30.9960276286472"
"0","18600","84874","115759","DebtCon","ProfExe","9","0","0","146.069810833568","3","18","39.8343199330728"
"0","18600","58992","86816","DebtCon","","4","0","0","103.504295305908","0","16","40.9565982437025"
"0","18600","","20700","DebtCon","ProfExe","6","0","0","104.533333333333","1","19",""
"0","18600","80970","101244","DebtCon","ProfExe","0","0","0","272.88259896814","2","20","39.8089932172601"
"0","18700","58498","90135","DebtCon","Office","30","0","0","199.109272320537","0","21","33.1822394942736"
"0","18700","50354","79011","DebtCon","Other","1","","1","290.82702957249","1","10","35.1390343608284"
"0","18700","93210","109980","DebtCon","ProfExe","7","0","0","145.485926512342","2","20","22.4962355191802"
"0","18800","110098","120662","DebtCon","Other","0","0","0","122.169821056132","1","21","39.3223154078761"
"0","18800","166737","199303","DebtCon","ProfExe","9","0","0","270.882687532818","1","38","25.5321287871954"
"0","18800","7739","65181","DebtCon","Sales","0","0","0","315.230897539681","0","6","37.9835577758651"
"1","18800","63836","87000","DebtCon","Other","8","2","1","110.566666666667","2","33",""
"0","18900","87081","115165","DebtCon","Other","13","0","0","120.462186174289","1","8","34.4003765618896"
"1","18900","51075","78045","DebtCon","Office","2","1","5","74.0911960335395","1","15","42.1982822023743"
"0","18900","127559","154545","DebtCon","Mgr","","0","0","216.669515351762","0","18","36.9158782039657"
"0","18900","123206","205608","DebtCon","Other","4","0","0","201.302371756703","0","17","27.5275020211411"
"0","19000","75673","100335","HomeImp","ProfExe","8","0","0","93.1595449065973","0","16","33.5184805260498"
"0","19000","122000","158000","DebtCon","Office","2","","1","374.033333333333","","52",""
"1","19000","46300","72000","DebtCon","ProfExe","5","1","1","215.033333333333","6","24",""
"1","19000","93050","118000","DebtCon","Office","1","0","0","40.5666666666667","0","10",""
"0","19000","165988","217000","DebtCon","Office","13","0","0","214.033333333333","1","32",""
"0","19000","105729","172555","DebtCon","Office","6","0","0","216.439035928722","4","23","41.046748123675"
"0","19100","51994","66467","DebtCon","Other","7","0","0","100.181887684811","3","15","41.1550826123427"
"0","19100","46406","64413","DebtCon","Other","16","0","0","285.72525764882","0","22","30.7745361666728"
"0","19200","83591","109772","HomeImp","ProfExe","4","0","0","101.498812015645","1","25","37.0770415277579"
"0","19200","31307","60202","DebtCon","ProfExe","18","0","0","170.581299100428","1","20","35.6005449525782"
"1","19300","109000","135000","DebtCon","Office","3","0","0","98.4333333333333","13","14",""
"0","19300","84425","119351","DebtCon","Mgr","15","0","0","238.668697076348","4","31","38.2982781566671"
"0","19300","73668","89061","DebtCon","Other","0","2","1","113.453561213652","2","25","33.4988153766649"
"1","19300","27747","43740","DebtCon","Office","7","1","0","167.657980818612","1","16","35.0860705511766"
"0","19300","99714","126965","HomeImp","Mgr","0","0","1","301.753574007064","1","20","43.2909416934526"
"0","19300","39926","101208","HomeImp","Other","4","0","0","140.051638252168","0","14","31.5456941536095"
"0","19300","33970","102792","HomeImp","Other","6","0","0","145.020245255532","0","14","31.8742174692518"
"0","19400","167450","200902","DebtCon","ProfExe","9","0","0","264.69798241491","1","37","25.6307987352977"
"0","19400","71515","100771","DebtCon","Other","","1","1","223.171084369206","2","13","40.7050437047449"
"0","19500","51333","77732","","","","","","","","","37.3983165633438"
"1","19500","47000","70000","DebtCon","Mgr","15","0","0","220.166666666667","5","21",""
"1","19600","94419","123705","DebtCon","Self","19","","2","92.7393804040266","0","22","84.3790340829683"
"0","19600","128876","162994","DebtCon","Office","2","","1","382.312217026532","","52","36.0679634399097"
"0","19700","49793","113200","DebtCon","ProfExe","16","0","0","251.104197914588","0","19","25.0337457549962"
"0","19700","93040","113362","DebtCon","ProfExe","6","0","0","135.813856851259","3","21","19.7043944654075"
"0","19700","23921","134867","DebtCon","Other","9","0","0","374.127183303869","0","10","38.865655196335"
"0","19700","60999","89841","DebtCon","Office","0","0","0","82.1038810055824","0","22","36.279990349249"
"0","19800","99137","121781","HomeImp","Mgr","4","0","1","302.12787320297","1","20","39.510628341432"
"0","19800","13830","85587","DebtCon","Other","20","0","0","229.51829510733","3","40","35.3110658556274"
"0","19900","128219","162012","DebtCon","Office","1","","0","374.023766922658","","52","37.888166955527"
"0","19900","45748","82516","","","","","","","","","39.3138780148811"
"0","19900","132878","199172","HomeImp","ProfExe","14","0","0","197.923806025841","0","22","35.3306039661405"
"0","20000","38955","80680","DebtCon","ProfExe","8","0","0","295.300779298446","0","18","40.3909560117922"
"0","20000","170706","224233","DebtCon","Office","11","0","0","207.034684536775","0","32","41.102489224436"
"0","20000","59964","100000","DebtCon","Office","8","","1","106.833333333333","2","18",""
"0","20000","30000","46500","HomeImp","Self","5","1","","127.6","","11",""
"0","20000","55746","105230","DebtCon","ProfExe","16","0","3","282.066666666667","1","36",""
"0","20000","32000","56373","DebtCon","Other","1","0","0","113.566666666667","1","17",""
"0","20000","81800","106600","DebtCon","Mgr","24","","1","313.766666666667","1","43",""
"0","20000","74368","105000","DebtCon","Other","","0","0","180.6","2","25",""
"1","20000","47696.03","112700","DebtCon","Other","16","0","3","123.766666666667","0","23",""
"1","20000","21300","308600","HomeImp","ProfExe","2","1","0","274.9","0","30",""
"1","20000","11000","75000","DebtCon","Other","7","1","3","267.833333333333","1","23",""
"1","20000","116932","138072","HomeImp","Other","19","0","0","171.466666666667","2","23",""
"1","20000","87800","163800","","Mgr","14","2","6","244.066666666667","","25",""
"0","20000","27782","58313","DebtCon","ProfExe","16","0","0","185.170637151589","1","20","38.6848069898015"
"0","20000","22036","51068","DebtCon","Other","25","0","2","210.71986666442","0","25","29.1600445097592"
"0","20000","129682","180746","","Mgr","24","","4","322.200258574457","0","27","30.891171386126"
"1","20100","54098","88939","","","","","","","","",""
"0","20100","54257","68830","DebtCon","ProfExe","10","0","0","201.056420407243","0","41","37.1801813088964"
"0","20100","104183","139637","HomeImp","ProfExe","10","0","0","162.004180774186","1","23","34.6242028125581"
"0","20200","45088","65211","DebtCon","Office","10","0","2","118.569669544794","1","22","43.454512149065"
"0","20200","","68031","HomeImp","Office","6","0","0","120.593465031404","1","4","18.3204879918091"
"1","20200","82181","119535","DebtCon","Office","41","0","0","105.219296749992","3","28","52.7348606122913"
"0","20200","130401","171686","DebtCon","ProfExe","7","0","0","178.942544816076","0","38","20.3271379067642"
"0","20300","82996","118224","DebtCon","Other","11","0","0","287.61160486779","1","16","34.1870830467563"
"1","20300","77325","133075","DebtCon","Office","19","1","0","166.126089129538","4","21","40.736021938052"
"0","20400","153958","195834","DebtCon","Other","9","0","0","","1","15","31.1346243783341"
"0","20400","41985","100096","HomeImp","Other","4","0","0","141.033088122038","0","14","32.9307818808922"
"0","20400","60393","98247","DebtCon","Office","3","0","0","149.571199669932","0","22","34.342249385194"
"0","20500","82638","109915","DebtCon","Other","","0","0","176.366665202782","1","25","37.8648328331322"
"1","20500","25984","95541","DebtCon","Other","28","1","5","248.404878206712","0","21","17.8058488923152"
"0","20500","169689","198931","DebtCon","ProfExe","9","0","0","258.620041891052","1","37","26.366126268155"
"0","20500","89269","132500","DebtCon","ProfExe","","0","0","203.9","0","21",""
"0","20500","64113","98322","HomeImp","ProfExe","16","0","0","634.461892641049","1","23","19.5743162605047"
"0","20600","44826","66226","DebtCon","Office","13","0","1","120.433262434187","0","22","40.9119498643055"
"1","20600","52946","83558","DebtCon","Other","0","0","0","65.8828793922615","0","10","65.1435934547724"
"1","20600","48500","72000","DebtCon","Other","17","0","0","","0","0",""
"0","20600","","28635","DebtCon","ProfExe","5","0","0","102.986863173794","0","18","19.4471851511752"
"0","20600","147855","125839","","ProfExe","4","1","0","97.1095836252597","3","34","29.6975066533766"
"0","20600","114947","173502","DebtCon","Office","4","0","0","219.336879552251","4","24","40.5437389158941"
"0","20700","80124","99938","DebtCon","Mgr","7","0","0","69.3247195755329","7","24","38.6796335720688"
"0","20700","48134","78954","","","","","","","","","37.7604824187562"
"0","20700","69810","100756","HomeImp","Other","3","0","0","213.72829182198","1","13","32.8719089689115"
"1","20800","70758","","DebtCon","Other","0","4","2","107.533333333333","3","19",""
"1","20800","176235","209695","DebtCon","Other","9","3","0","159.706770273737","0","25","38.5919399705259"
"0","20800","46434","68490","DebtCon","Office","6","0","0","171.283472849206","2","26","35.9992964660699"
"0","20800","","78483","DebtCon","Sales","2","0","0","412.014873049795","0","23","21.9458490509148"
"0","20900","111464","144487","DebtCon","Office","11","0","1","206.677353257388","0","25","40.0654771560782"
"0","20900","127077","204192","HomeImp","ProfExe","13","0","0","181.650880326502","0","22","34.5895814329896"
"0","20900","59228","92224","DebtCon","Office","1","0","0","157.071183577259","1","21","37.6772093724353"
"1","20900","122807","150896","DebtCon","Other","5","0","0","123.479537698186","2","13","30.4244811041022"
"0","20900","152994","117934","","ProfExe","4","0","0","98.5093602296807","3","34","32.3131871573223"
"0","20900","58299","78684","DebtCon","","3","0","0","98.6628204498189","0","16","38.9720038753338"
"0","21000","94063","139868","DebtCon","ProfExe","","0","0","207.21003553671","0","21","30.2478225516983"
"0","21000","69097","105200","DebtCon","Other","","1","0","237.820128913086","1","13","40.3057735686497"
"1","21000","","55000","DebtCon","Other","7","","","","","",""
"0","21000","86545","118000","HomeImp","Mgr","9.9","0","0","121.766666666667","2","24",""
"1","21000","96000","125000","DebtCon","Sales","0.3","1","","116.9","1","19",""
"0","21000","94019","134565","DebtCon","ProfExe","","0","0","196.197907543228","0","21","26.8677339600389"
"0","21000","65205","86313","DebtCon","","4","0","0","99.3694703464827","0","15","40.1431707484849"
"0","21100","16110","54436","DebtCon","Other","24","0","2","207.207951608334","1","25","28.0933755871809"
"1","21100","72000","98000","DebtCon","Office","6","0","2","79.1666666666667","4","29",""
"0","21200","109747","174666","DebtCon","Office","7","0","0","211.807226702308","3","24","40.3948398896096"
"0","21200","55203","90639","DebtCon","Other","17","0","0","196.933748618626","1","21","32.9138741163788"
"0","21300","145324","179995","DebtCon","ProfExe","5","","","199.476735173197","5","42","39.8396401350198"
"0","21300","28463","47537","DebtCon","Other","1","","","317.300625104616","","24","37.1716385451619"
"0","21300","67282","86861","DebtCon","Office","4","","","173.79250726099","","15","37.3645288260488"
"0","21300","94642","125062","DebtCon","Office","24","0","0","278.691314999897","2","17","32.9885318053274"
"0","21400","90912","121714","DebtCon","Self","3","0","0","221.515425973134","2","26","34.8855414283348"
"0","21400","49459","69461","DebtCon","Other","25","0","0","314.638957899995","2","32","35.9820836446956"
"0","21400","41671","103427","HomeImp","Other","6","0","0","122.153344153982","0","15","31.614679533874"
"0","21500","135899","186976","DebtCon","ProfExe","18","0","0","227.347486440861","1","24","42.660677489173"
"0","21500","125451","200594","HomeImp","ProfExe","13","0","0","205.2783645594","0","22","36.8933939900312"
"0","21500","30546","53300","DebtCon","Other","1","","","319.780802288054","","25","33.4490098605766"
"0","21500","67377","86502","DebtCon","Office","5","","","158.640706673184","","15","37.754842589402"
"0","21500","58646","90807","DebtCon","Other","17","0","0","196.808792678845","1","22","31.697960361856"
"0","21600","45421","75632","DebtCon","Office","2","0","1","230.242234673752","0","11","33.4573808805586"
"0","21600","105654","155460","DebtCon","Mgr","16","0","0","193.048803184067","0","25","33.6006084625752"
"0","21600","106308","147378","HomeImp","","","","","","","","39.1376446341107"
"0","21600","66711","105267","HomeImp","Office","13","0","0","145.935383811342","0","14","37.1149155875505"
"0","21700","56822","78399","DebtCon","Mgr","10","1","0","70.6910727223253","3","28","36.6105400641638"
"0","21700","79240","96784","DebtCon","Mgr","5","0","0","64.5084235935981","6","24","38.0789631279413"
"0","21700","45640","67023","DebtCon","Other","25","0","0","293.762076659328","1","32","34.2853725749326"
"0","21700","29500","53943","DebtCon","ProfExe","14","0","0","185.682079689335","1","19","37.75154583701"
"0","21700","69000","98000","DebtCon","Mgr","2","","","232.066666666667","5","24",""
"0","21700","93025","140438","HomeImp","ProfExe","5","0","0","166.177657805685","0","32","32.7750793613936"
"0","21700","93868","147228","DebtCon","ProfExe","22","0","0","153.684596262509","0","25","39.5339542354755"
"0","21700","59947","94103","DebtCon","Office","0","0","0","154.552547385472","1","21","34.7717085958792"
"1","21800","21000","45000","","ProfExe","20","0","0","256.7","1","19",""
"0","21800","67305","99006","DebtCon","Other","","2","1","245.087774447716","1","14","41.5676627494058"
"0","21800","107271","161219","DebtCon","Mgr","15","0","0","187.297476940379","0","26","31.556948739191"
"0","21800","","59736","DebtCon","Other","","0","0","304.736930308475","0","18","36.7131137135686"
"0","21900","91767","141897","DebtCon","ProfExe","","0","0","207.653289515048","0","21","28.216739432582"
"0","21900","104379","144850","HomeImp","","","","","","","","38.0107339843459"
"1","21900","52735","75372","DebtCon","ProfExe","5","0","1","217.020940183721","6","23","34.0159149760408"
"0","21900","61468","87450","DebtCon","Office","5","","","166.610816615302","","16","38.2012104010215"
"0","21900","53458","77455","DebtCon","ProfExe","10","0","0","192.887749215284","1","42","40.9563107817929"
"0","21900","61423","103075","DebtCon","Office","7","","1","125.523023550632","1","17","37.0067667462103"
"0","21900","","57036","DebtCon","Other","","0","0","308.603444791903","0","18","39.2346080995978"
"0","21900","105787","142466","HomeImp","ProfExe","8","0","0","145.377176581106","0","22","32.33389934465"
"0","22000","142072","181484","DebtCon","ProfExe","6","","","162.538640317796","5","42","41.2708201266782"
"0","22000","71664","98015","DebtCon","Mgr","9","0","0","191.3136088109","1","19","34.921021057135"
"0","22000","48041","88433","DebtCon","Other","12","0","0","96.3364346231569","0","10","5.22667361929858"
"0","22000","15774","60115","DebtCon","Other","27","0","1","213.414238072811","0","24","25.5768096521854"
"0","22000","64000","89000","DebtCon","ProfExe","8","1","1","133.266666666667","4","26",""
"0","22100","69697","102155","HomeImp","Mgr","13","0","0","164.784947442579","0","28","36.278473907727"
"0","22100","84114","97775","HomeImp","","8","","","","","",""
"0","22100","132417","170643","DebtCon","ProfExe","4","0","0","180.036876763567","0","37","21.2360904562874"
"0","22100","45993","67208","DebtCon","Other","8","0","1","60.4570047673012","2","18","34.7809203306031"
"0","22200","","60904","DebtCon","Other","","0","0","288.459695397295","0","18","37.7470196132022"
"0","22200","98624","140938","DebtCon","ProfExe","","0","0","207.288933162968","0","20","29.2188954187319"
"0","22200","64809","96831","HomeImp","ProfExe","17","0","0","639.058172268399","0","24","22.6141819084315"
"0","22300","21571","42590","DebtCon","Other","25","0","0","297.674462714979","","13","33.1170173572688"
"0","22300","","22399","DebtCon","ProfExe","5","0","0","96.6426869855304","1","18","22.1966247123324"
"0","22400","135912","181863","HomeImp","Mgr","7","0","0","316.992906135063","0","17","45.0068180847991"
"0","22400","98238","135561","DebtCon","ProfExe","","0","0","194.282099152662","0","20","29.3736071700713"
"0","22400","130184","164189","DebtCon","ProfExe","6","0","0","173.641338805642","0","39","19.6406672656213"
"0","22400","106561","157214","DebtCon","Mgr","15","0","0","186.628096555682","0","25","33.4306376036539"
"0","22400","16630","56824","DebtCon","Other","25","0","1","199.738464604099","0","24","27.0277874290607"
"0","22400","47687","65704","DebtCon","Office","6","0","0","174.55789704647","2","27","36.2197678334125"
"0","22400","71784","101695","DebtCon","Other","","2","1","239.90330403711","2","14","42.816367563408"
"0","22500","127709","167975","DebtCon","Office","1","","0","367.189515064125","","51","37.8880498081856"
"0","22600","59050","99152","DebtCon","ProfExe","0","0","0","195.083861808645","0","26","33.404212205398"
"0","22600","63363","90816","DebtCon","Office","3","","","174.326560839909","","15","38.7424816054024"
"0","22600","131098","176119","","Mgr","26","","5","339.677018168293","1","28","33.0575598559517"
"0","22700","91303","98362","HomeImp","","7","","","","","","30.6810151543054"
"0","22700","128020","164199","DebtCon","ProfExe","7","0","0","175.884807891462","0","37","21.2323578979458"
"0","22800","96495","122362","HomeImp","Mgr","8","0","0","120.979291695744","2","24","29.8098351552476"
"0","22800","127010","171758","","Mgr","25","","5","335.615650869423","0","27","32.3650415617717"
"0","22800","","146840","","","","","","","","","14.8000871561468"
"0","22800","132706","170396","DebtCon","ProfExe","8","0","0","147.414949046287","0","37","19.5185318629297"
"0","22800","52644","96376","DebtCon","Other","7","0","0","238.380145234606","0","19","34.94670077029"
"1","22800","129697","167475","DebtCon","ProfExe","5","0","1","202.603802905154","1","18","22.0439338419605"
"0","22900","","148018","","","","","","","","","15.9380577923442"
"0","22900","70497","103855","HomeImp","Mgr","13","0","0","149.989610423534","0","27","33.768985730004"
"0","22900","95321","123082","DebtCon","Self","3","0","0","205.441519076756","2","26","34.0534911398513"
"0","22900","107241","138883","DebtCon","Mgr","9","1","0","201.785744100794","5","18","41.1407520785698"
"0","22900","41130","81069","DebtCon","ProfExe","8","0","0","276.08761885236","0","19","38.5014065748646"
"0","23000","91732","140728","DebtCon","ProfExe","","0","0","203.90667763478","0","21","27.6922374231844"
"1","23000","58577","69327","","Other","4","0","2","110.414479696679","2","33","133.528270433232"
"0","23000","","46846","DebtCon","Other","","","","77.5532030529773","","13","25.614294668289"
"0","23000","71902","101750","HomeImp","Other","5","0","0","214.389252379719","0","13","29.0459640610292"
"0","23100","141937","179756","HomeImp","Mgr","6","0","0","328.398493180993","0","16","43.9100458494015"
"0","23100","72712","185787","","Other","10","0","0","362.181704433888","1","16","31.8671552199112"
"1","23300","36000","","DebtCon","Other","19","4","0","113.566666666667","2","20",""
"0","23300","61496","102823","HomeImp","ProfExe","18","0","0","649.74710437641","1","24","20.8725602661784"
"1","23300","71734","100072","DebtCon","ProfExe","6","0","7","122.799443141526","0","21","34.5304385867763"
"1","23300","103783","132612","DebtCon","Sales","1","0","","120.347966576653","0","19","203.312148691165"
"0","23400","64332","95770","HomeImp","Office","13","0","0","128.239222507612","0","13","35.1576456125861"
"0","23400","81379","105005","DebtCon","Other","","0","0","186.890924575832","1","24","37.8897687063691"
"0","23400","91165","99564","HomeImp","","8","","","","","","28.9786214130971"
"0","23500","62742","111921","DebtCon","ProfExe","15","0","3","282.976015888003","0","36","27.1482054626235"
"0","23500","132737","285749","HomeImp","Mgr","4","0","0","213.392994857438","0","14","31.2361138069239"
"0","23500","190239","233603","DebtCon","ProfExe","3","0","0","285.331292649804","0","27","39.9164829660144"
"0","23600","30758","57280","DebtCon","Other","13","0","0","104.395690488712","2","24","31.1203986247817"
"0","23600","","68208","DebtCon","Other","26","0","0","119.585901280893","0","8","20.8182555420316"
"0","23600","69846","189234","","Other","11","0","0","357.805061902776","0","17","30.5642803356677"
"0","23600","82639","114266","DebtCon","Other","","0","0","186.15634723409","2","25","37.9438682009857"
"0","23600","126254","169638","DebtCon","ProfExe","6","0","0","176.749163093004","0","38","17.6209202142017"
"0","23600","140284","182591","DebtCon","ProfExe","21","0","0","224.941346730355","0","24","41.871755799191"
"0","23600","56023","83659","DebtCon","Mgr","5","0","0","267.75553453219","2","25","32.2007813291581"
"0","23700","57553","101656","HomeImp","ProfExe","19","0","0","648.328492589531","0","23","22.8464789602377"
"1","23700","43712","75191","DebtCon","Office","6","0","0","50.7175348332131","2","18","37.1032512498476"
"0","23700","144373","180927","DebtCon","ProfExe","5","","","175.815375374691","5","43","40.3157900276761"
"0","23700","","46665","DebtCon","Other","","","","85.1283537959379","","12","24.9913594194601"
"0","23700","87141","140428","DebtCon","ProfExe","22","1","0","169.283631429005","1","25","40.9806156451398"
"0","23800","188250","233800","DebtCon","ProfExe","2","0","0","307.572752633131","1","27","36.6907244026478"
"0","23800","","55669","DebtCon","Other","","0","1","308.425125775596","0","18","37.6540752351256"
"0","23900","95060","134567","DebtCon","ProfExe","","0","0","194.251006092081","0","20","27.1570612668465"
"0","23900","87884","116559","DebtCon","Mgr","23","","0","314.394493434905","0","42","37.9881317204741"
"0","24000","144975","180539","DebtCon","ProfExe","6","","","193.119681099337","5","43","39.5935952234611"
"0","24000","43948","86111","HomeImp","Other","24","0","0","258.303593858983","0","7","26.617748759942"
"0","24000","114196","150000","DebtCon","Mgr","4","0","0","289.133333333333","0","25",""
"1","24100","30951","58000","DebtCon","Mgr","11","0","4","36.5","0","12",""
"0","24100","184697","238729","DebtCon","ProfExe","2","0","0","317.692556778085","0","26","37.7820362844747"
"0","24100","61811","97086","DebtCon","Other","6","0","0","222.626590820596","1","19","34.6825370096986"
"0","24100","57555","90732","DebtCon","Other","8","0","0","236.961992475415","1","19","37.9348778569768"
"1","24200","10286","","DebtCon","Other","24.5","0","1","216.133333333333","4","32",""
"1","24200","37500","","","ProfExe","4","0","0","123.8","0","14",""
"0","24200","90626","116601","DebtCon","Self","2","0","0","226.116386606014","1","27","34.4999383653467"
"0","24300","41323","73309","DebtCon","Other","27","0","1","298.185904127777","2","32","36.1552775167512"
"0","24400","110177","145000","DebtCon","Office","5","","","293.236524822695","2","36",""
"0","24400","50317","71327","DebtCon","Other","6","0","0","45.4858017667589","1","18","37.0141407859484"
"0","24400","87838","104468","HomeImp","","6","","","","","","30.2803548441782"
"0","24400","93411","140031","HomeImp","ProfExe","6","0","0","177.511249381301","0","32","31.0273359160625"
"0","24400","65233","96473","DebtCon","Other","15","0","0","80.0986909676994","1","17","35.4429467646605"
"0","24500","62490","97467","DebtCon","Other","14","0","0","96.9726787236464","1","17","34.9756550274676"
"1","24500","95736","134000","HomeImp","Mgr","1.5","0","1","122.5","2","20",""
"0","24500","52000","84915","DebtCon","Office","0.4","0","1","93.1666666666667","0","23",""
"0","24500","","35543","HomeImp","Other","21","0","0","83.1119881516307","1","15","29.8556335014224"
"0","24600","","146804","","","","","","","","","17.2635348491667"
"0","24600","221331","289991","HomeImp","ProfExe","5","","4","474.027074102776","","55","31.4633845475658"
"0","24700","53925","83056","DebtCon","Mgr","4","0","0","251.188392799831","2","25","34.8892417270128"
"0","24800","98139","121696","DebtCon","Self","3","0","0","208.52326694278","1","27","32.6442651295728"
"0","24900","46116","77519","DebtCon","Other","9","0","0","120.083551917488","1","19","42.9295092672573"
"0","25000","","60685","DebtCon","Other","","0","0","311.935889469825","0","19","39.4217139025041"
"1","25000","47032","75957","DebtCon","Other","9","0","7","259.46652785109","3","22","40.7879757488184"
"0","25000","57459","96000","DebtCon","Other","16","0","1","133.766666666667","0","30",""
"0","25000","188545","241279","DebtCon","Other","9","0","0","102.5","2","26",""
"0","25000","84000","120000","DebtCon","Other","1.5","0","0","188.768213058419","2","25",""
