"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"0","10200","38223","60728","DebtCon","Mgr","","","","","","","35.3478538248771"
"0","10200","61179","69591","DebtCon","","18","0","0","148.7044776433","1","11","34.4722046055376"
"0","10200","16322","86505","DebtCon","Other","8","0","0","259.163819640378","0","14","21.2534981392759"
"0","10200","79257","105912","HomeImp","ProfExe","3","0","0","95.3553724900047","0","33","39.3913651950803"
"0","10300","","69085","HomeImp","Other","","0","0","380.278040508613","0","7","36.7398202189895"
"0","10300","82889","97189","DebtCon","Mgr","2","0","0","82.5074462131937","2","24","39.5369871903849"
"0","10400","63505","75811","DebtCon","Other","3","0","0","182.092071698249","2","17","33.6907856407486"
"0","10400","64904","76767","DebtCon","Office","11","0","0","245.018011884201","4","37","41.4238441349025"
"0","10400","39821","54040","HomeImp","Mgr","21","1","0","231.6054113501","1","18","36.4397367314155"
"0","10500","64295","73594","DebtCon","","19","0","0","157.246550278699","0","11","33.5563122481044"
"0","10500","154434","179486","HomeImp","Office","5","0","0","182.353899989635","1","55","34.9834593343471"
"0","10500","13694","87580","DebtCon","Other","8","0","0","258.554927838622","0","14","20.2601980492008"
"0","10500","53537","66674","DebtCon","Office","4","0","0","83.5030947993561","2","11","37.0984134489849"
"0","10500","47483","53877","DebtCon","","9","0","0","117.052394719305","0","26","21.4462817086448"
"0","10600","37742","64334","DebtCon","Mgr","","","","","","","37.541257883893"
"0","10600","61513","73143","DebtCon","ProfExe","2","0","0","164.567655482149","2","34","43.2049531327118"
"0","10600","81151","200459","HomeImp","Self","14","0","0","9.53414270992181","","7","21.2232139916733"
"0","10600","120137","137090","DebtCon","ProfExe","17","","1","173.690461501205","0","33","30.9589057375718"
"0","10600","64546","84576","DebtCon","Other","0","","","173.625284266537","","35","28.9718037681756"
"0","10600","48018","68963","DebtCon","Mgr","2","0","0","186.757592600756","1","16","30.6557443442641"
"0","10700","85198","107044","HomeImp","ProfExe","0","0","0","66.7583254686298","0","19","36.8464668190742"
"0","10700","124330","176350","DebtCon","Other","8","0","0","222.634339246164","1","19","33.9647773352381"
"0","10700","49573","68125","DebtCon","Other","2","0","0","223.2","0","10",""
"0","10700","110789","126781","DebtCon","Self","6","0","1","178.637467503156","0","19","31.8889363837377"
"0","10800","32870","61572","DebtCon","Mgr","","","","","","","38.4902469590121"
"0","10800","80203","98731","DebtCon","Other","4","0","0","113.425145726676","2","31","41.4740738053359"
"0","10800","75378","86060","DebtCon","Mgr","6","0","0","102.665070779692","0","23","30.0950096895243"
"0","10800","78898","86567","DebtCon","ProfExe","9","0","0","179.830828780163","0","12","40.2919519832926"
"0","10800","89139","122571","HomeImp","Other","8","","","","","","40.7805271521865"
"0","10800","42191","57224","DebtCon","Other","15","0","0","68.8108261659048","0","11","30.5182297523498"
"0","10900","17282","70783","DebtCon","ProfExe","19","0","1","404.904393298715","0","11","23.6101243692544"
"0","10900","56793","68825","DebtCon","Other","3","0","0","225.889041458067","0","9","34.7278751894589"
"0","10900","51990","76918","HomeImp","Other","0","0","1","180.818102332848","0","12","29.555406532509"
"0","11000","77929","102942","HomeImp","ProfExe","8","0","0","173.829883704445","0","34","33.8977725544468"
"0","11000","63314","69285","DebtCon","ProfExe","15","0","0","244.0177745152","3","32","36.5425702209969"
"0","11000","48538","63805","DebtCon","Other","9","0","0","88.6060234555503","0","22","38.0261510953429"
"0","11000","50716","61492","DebtCon","Other","3","0","1","90.2303297624479","0","20","38.2558620216632"
"0","11000","74596","98000","HomeImp","ProfExe","6","0","0","108.533333333333","1","27",""
"0","11000","85149","106820","HomeImp","Mgr","10","0","0","240.433333333333","0","25",""
"0","11000","131949","165096","HomeImp","ProfExe","5","0","0","440.421253683432","0","42","26.9047664532833"
"0","11000","77723","107245","HomeImp","ProfExe","5","0","0","115.558529618453","0","26","26.9119296602355"
"0","11000","","56851","HomeImp","Other","10","0","0","308.435649188857","2","13","31.0756165814007"
"0","11100","72402","86584","DebtCon","Mgr","8","0","0","102.97207872466","0","22","29.6557132034636"
"0","11100","54496","71895","HomeImp","Other","6","0","0","125.765774887185","0","16","35.5067740679704"
"0","11100","56999","67427","HomeImp","Other","8","0","0","139.513915006184","0","16","35.8924361023039"
"0","11100","48031","107561","DebtCon","ProfExe","5","0","1","226.781105130087","0","9","24.1903266245408"
"0","11200","93649","113833","DebtCon","Other","13","0","0","205.117245715176","3","16","39.1261302590958"
"0","11200","68890","84059","DebtCon","Office","12","0","0","254.019689348924","3","36","41.4339437973751"
"0","11200","","48150","HomeImp","Mgr","3","","","165.768017205315","","9","22.3022343656385"
"0","11300","57377","75038","DebtCon","Office","4","0","0","91.2199611652841","1","15","25.1402797161836"
"0","11300","62168","80681","DebtCon","Sales","6","0","0","117.376229197225","0","34","27.6945212714814"
"0","11300","46120","52911","HomeImp","Mgr","19","0","0","229.441577763797","1","17","36.3348143566562"
"0","11300","40752","53683","HomeImp","Other","22","0","1","129.758062083481","0","23","38.425881111457"
"0","11300","16115","69113","DebtCon","ProfExe","22","0","2","403.514999660753","0","12","22.16824452429"
"0","11300","74783","100909","HomeImp","ProfExe","5","0","0","85.6648337216309","0","34","35.9478547058012"
"0","11400","43530","56600","HomeImp","Other","21","0","0","114.982979039049","0","23","39.4816629010726"
"0","11400","112930","144830","DebtCon","ProfExe","2","0","0","271.238037316457","1","46","33.2510793141467"
"0","11500","104790","122169","","Office","16","1","0","266.121056552257","0","16","34.0821784621254"
"0","11500","43945","63337","DebtCon","Mgr","2","0","1","193.742485392394","0","21","27.6234939640404"
"0","11500","70409","89099","DebtCon","ProfExe","9","0","0","169.40165199478","0","11","40.1744300564772"
"0","11500","63136","81099","DebtCon","Other","3","","","149.064744827758","","35","28.9759401181834"
"0","11500","104610","118861","DebtCon","Other","18","0","1","203.700202429113","1","16","37.5969514515609"
"0","11500","","64037","HomeImp","Other","","0","0","354.174580757823","0","7","34.3557392379063"
"0","11500","22758","36922","DebtCon","Office","7","0","1","103.04811711477","0","16","19.0201683039359"
"0","11600","64143","78851","DebtCon","Office","6","0","3","201.369922016483","3","29","35.7958049428164"
"0","11600","64510","71105","DebtCon","ProfExe","5","0","0","150.263331982108","1","34","43.2391871163338"
"0","11700","95411","117927","DebtCon","ProfExe","14","0","0","177.926695791849","1","17","34.4905641313691"
"0","11700","52650","63646","DebtCon","Other","0","1","0","194.76099992306","1","13","27.6108440643879"
"0","11700","84863","91737","DebtCon","Other","0","4","0","","0","4","30.33081149207"
"0","11700","63724","82252","DebtCon","Office","13","0","0","233.248879358521","3","37","40.0752758382146"
"0","11700","59506","85000","DebtCon","Other","3","0","0","37.5666666666667","2","4",""
"0","11700","37093","62116","DebtCon","Mgr","","","","","","","37.0109487653156"
"0","11700","78157","103016","DebtCon","Mgr","1","0","0","69.805697668312","2","24","38.4483871150056"
"0","11700","101520","110617","DebtCon","Other","18","0","2","198.543348069693","1","16","38.7212594477466"
"0","11700","96532","107600","DebtCon","Other","12","0","0","214.869816749354","2","15","40.2874114411359"
"0","11800","65062","78004","HomeImp","Office","12","0","0","251.144195708189","0","31","43.3723728187719"
"0","11800","116742","137385","DebtCon","ProfExe","15","","1","170.54003505886","1","33","30.7850035909726"
"0","11900","34222","59948","DebtCon","Office","24","0","0","228.075350797117","1","29","25.7288373825088"
"0","11900","81318","105454","HomeImp","ProfExe","6","0","0","92.1368210360842","1","33","37.5257510333163"
"0","12000","83560","126479","HomeImp","Other","8","","","","","","38.9283156852649"
"0","12000","57371","69076","DebtCon","Mgr","10","1","0","83.2519720385418","1","19","29.6321082556304"
"0","12000","30777","43157","DebtCon","Other","8","","0","151.699431020054","7","28","38.1777429472319"
"0","12000","73000","94900","DebtCon","ProfExe","9","3","0","189.7","1","30",""
"0","12000","29600","61250","DebtCon","ProfExe","7.5","0","0","264.8","1","16",""
"0","12000","94000","112125","HomeImp","Office","2","0","0","143.033333333333","1","22",""
"0","12000","72000","106000","DebtCon","Other","6","0","0","78.0666666666667","2","14",""
"0","12000","44000","59500","DebtCon","Other","3.7","0","0","172.5","0","14",""
"0","12000","81000","99000","HomeImp","Other","20","0","0","136","4","24",""
"0","12000","64000","80000","DebtCon","Other","2","0","0","239.533333333333","3","26",""
"0","12000","87000","113850","DebtCon","Office","11","0","0","216.133333333333","0","12",""
"0","12100","48622","83158","HomeImp","Other","4","0","2","191.569291576587","0","12","29.2044995549156"
"0","12100","90917","102400","DebtCon","Sales","11","","2","159.874517967549","0","17","33.4537284949346"
"0","12100","12000","33938","DebtCon","Mgr","9","0","0","118.766666666667","0","11",""
"0","12100","","72731","","","0","0","0","","0","0","0.720295006744701"
"0","12100","83557","98881","HomeImp","ProfExe","6","0","0","102.225704464019","1","26","25.782787088469"
"0","12100","97185","113004","DebtCon","Other","13","0","0","202.622531301338","2","15","37.7166461122765"
"0","12100","105104","144712","HomeImp","ProfExe","13","0","0","129.518808112196","5","22","37.4137746610091"
"0","12100","28193","34705","DebtCon","Other","0","","","","","","37.6180269043045"
"0","12100","55147","72553","DebtCon","Other","0","0","0","229.406175415452","0","10","35.8677296341805"
"0","12100","48149","74539","DebtCon","ProfExe","17","0","0","200.032561625575","0","15","23.1309718877221"
"0","12200","57785","72971","DebtCon","Other","2","0","0","166.899460208781","1","16","34.7096439268438"
"0","12200","57112","76050","DebtCon","Other","1","0","0","235.229268774759","0","9","35.113185331008"
"0","12300","79838","85209","DebtCon","ProfExe","8","0","0","173.838623878355","0","11","37.8244707955301"
"0","12300","35651","59795","HomeImp","Other","22","0","0","118.65306415363","0","23","40.6629816522277"
"0","12400","25805","31414","DebtCon","Other","2","","","","","","38.2372255975554"
"0","12500","77100","90550","HomeImp","Office","","0","0","173.466666666667","1","26",""
"0","12500","81865","101048","DebtCon","Other","1","0","0","147.402227444929","0","23","38.8551627211762"
"0","12500","55228","66569","DebtCon","Mgr","3","0","0","198.815167212377","1","17","27.9968727593854"
"0","12500","77937","89710","DebtCon","Mgr","19","0","0","223.587415195325","10","24","35.9519986480158"
"0","12600","62493","77141","","Other","13","0","0","266.333101436128","0","26","27.0078721963744"
"0","12600","58247","72189","HomeImp","Other","30","0","3","198.243175967566","0","23","35.7942598417701"
"0","12600","100590","138649","HomeImp","ProfExe","14","0","0","138.164704643613","4","22","34.598727401187"
"0","12600","85335","97094","DebtCon","Other","2","0","0","116.086609024358","1","32","40.845246192196"
"0","12600","37699","59874","HomeImp","Other","22","0","0","114.235951571295","0","23","38.6826760373556"
"0","12700","79448","91004","DebtCon","Mgr","20","0","0","227.507390151704","10","23","34.4643021486906"
"0","12700","29471","48362","HomeImp","Other","9","0","0","79.9028714135834","0","4","36.02060790116"
"0","12700","","41396","HomeImp","Other","0","0","0","302.870050486997","1","8","27.9894665912164"
"0","12700","30061","58714","","Other","29","0","0","230.880153702417","0","19","20.6379175979076"
"0","12700","61840","73541","DebtCon","ProfExe","1","0","0","157.892446709789","2","35","41.6516917066424"
"0","12700","79898","101989","DebtCon","ProfExe","9","2","0","214.996459780941","1","29","29.3060711125872"
"0","12700","48139","64842","DebtCon","Other","0","1","0","192.479152191367","2","13","26.5468400803799"
"0","12700","53199","82567","HomeImp","Other","3","0","1","185.325035431064","0","13","27.3903804050714"
"0","12800","73624","103213","DebtCon","Other","10","0","0","201.650844211464","0","20","19.5572728293982"
"0","12800","","","","","","","","","","","25.1324485424219"
"0","12800","","","","","","","","","","","24.6596704770716"
"0","12800","67867","78660","DebtCon","Other","3","","","159.801493382549","","34","30.0109096049615"
"0","12800","91040","114331","DebtCon","Other","12","0","0","175.877350069455","0","26","34.7471850387692"
"0","12800","79151","110583","DebtCon","Other","4","0","0","79.3713844960751","1","13","33.58669163192"
"0","12800","68729","90127","HomeImp","Office","23","0","0","163.989278905514","1","14","39.4244877868865"
"0","12900","58566","74655","DebtCon","Mgr","5","","","116.775817628181","","24","39.9770511876452"
"0","12900","89492","110007","HomeImp","ProfExe","10","0","2","169.191984310699","0","28","32.8200372690195"
"0","12900","56798","71364","DebtCon","Other","1","0","0","225.58576305275","0","9","33.0212840723997"
"0","13000","27787","44901","DebtCon","Other","8","","1","166.726277198424","7","28","38.3551256102068"
"0","13000","72931","96803","DebtCon","Other","6","0","0","208.672891771815","2","18","41.0522350115013"
"0","13000","49268","72430","DebtCon","ProfExe","19","0","0","192.364474640815","0","15","23.6171048654789"
"0","13000","29196","42682","DebtCon","Other","9","","0","143.108060663748","6","28","37.2984049598912"
"0","13000","59000","83187","HomeImp","Other","","0","0","292.1","0","20",""
"0","13000","20200","37245","DebtCon","ProfExe","21","0","1","199.9","2","16",""
"0","13000","26863","44218","HomeImp","Other","10","0","0","92.9995934100138","2","11","29.1129361548475"
"0","13000","","25552","HomeImp","","28","0","0","198.072805597674","0","5","25.5078204863322"
"0","13000","110097","210595","HomeImp","ProfExe","3","0","0","122.638699908908","0","15","29.3275136727735"
"0","13000","80277","106799","DebtCon","Other","3","0","0","67.1116659238256","2","14","37.2977729931836"
"0","13100","59608","72561","HomeImp","Other","30","1","2","195.53871124604","1","24","36.6110729851206"
"0","13100","82411","103833","HomeImp","Other","21","0","0","135.863038366125","4","24","29.2158266302924"
"0","13100","58039","68558","HomeImp","Other","29","1","2","184.88001056665","1","23","37.3473487664095"
"0","13200","69195","79252","DebtCon","Office","13","0","0","248.788130347965","3","37","41.9056046239499"
"0","13200","93254","125738","HomeImp","Mgr","3","0","3","156.545451240761","0","25","42.7366655683595"
"0","13200","77241","112904","DebtCon","Other","5","0","0","68.549045012725","2","14","34.5352437211737"
"0","13200","28428","34477","DebtCon","Other","0","","","","","","39.3702627088736"
"0","13200","117985","138969","DebtCon","ProfExe","16","","1","178.064752371048","0","33","29.9542309317758"
"0","13300","35000","44195","HomeImp","Other","8","0","0","91.9235289140272","0","4","35.2431208556439"
"0","13300","38232","59482","DebtCon","Mgr","","","","","","","36.0271041716901"
"0","13300","81574","103760","HomeImp","ProfExe","6","0","0","118.9184939919","0","27","24.7696219307089"
"0","13300","85532","115800","HomeImp","ProfExe","11","0","1","175.191488703299","0","27","34.2313935288141"
"0","13400","53294","69042","DebtCon","Other","0","0","0","214.362043487822","0","9","36.3095497604131"
"0","13400","88810","102409","HomeImp","Other","19","0","0","145.756596686767","4","24","31.336418262439"
"0","13400","102700","121216","DebtCon","","3","0","0","124.564017917519","1","25","34.9532786901124"
"0","13400","51225","69361","DebtCon","Other","0","0","0","261.189636851551","0","21","28.9530677129575"
"0","13400","","33664","DebtCon","Other","13","","","108.217009428881","2","8","31.6139295566287"
"0","13500","88738","114815","DebtCon","Office","9","0","0","239.743720858284","0","12","41.0771178282272"
"0","13500","59352","87767","HomeImp","Other","","0","0","300.579422922054","0","19","28.1182968950217"
"0","13500","40023","67357","DebtCon","Mgr","","","","","","","38.3194258510086"
"0","13500","47900","135500","DebtCon","Other","2","0","0","276.066666666667","5","43",""
"0","13500","42000","62800","DebtCon","ProfExe","6","0","0","153.166666666667","2","12",""
"0","13600","66754","80156","DebtCon","Other","5","0","0","238.621820037332","3","26","31.5527069687903"
"0","13600","","71904","","","0","0","0","","0","0","3.26508338715186"
"0","13600","89937","110986","DebtCon","Sales","14","","2","146.718742448452","1","17","33.7471158335903"
"0","13600","55901","87519","DebtCon","Office","13","0","1","107.913132899749","0","23","36.3270224014469"
"0","13600","55864","87500","DebtCon","ProfExe","9","0","0","193.766666666667","0","20",""
"0","13600","12724","52016","HomeImp","Office","24","0","1","269.628710926055","0","19","28.1724261097947"
"0","13600","39997","56571","DebtCon","Other","6","0","0","111.007818870315","2","15","38.7731369826073"
"0","13700","94650","109650","DebtCon","Office","3.5","0","1","268.833333333333","1","34",""
"0","13700","38981","67536","DebtCon","Mgr","","","","","","","35.1881598591144"
"0","13700","27536","45819","HomeImp","Other","7","0","0","73.4557658671077","2","12","28.7091929062266"
"0","13700","58788","87260","DebtCon","Office","14","0","0","103.692818360684","0","24","36.6653185393546"
"0","13700","32942","40143","HomeImp","Other","8","0","0","65.0007422515671","2","12","30.2683688490458"
"0","13700","53094","79069","HomeImp","Other","2","0","2","155.815286514958","0","13","29.5563663852198"
"0","13700","59530","81068","DebtCon","Other","0","0","0","108.019141731938","3","10","37.846648093195"
"0","13800","","44459","HomeImp","Mgr","4","","","169.005410188022","","9","21.5328970948713"
"0","13800","94843","125541","HomeImp","Mgr","2","0","2","159.252496841349","0","26","42.3052397359466"
"0","13800","40674","61216","DebtCon","Other","","0","0","108.790233279183","2","19","40.9907038186075"
"0","13900","11413","81273","DebtCon","Other","7","0","0","239.083695950414","0","14","19.6261495143483"
"0","13900","96326","144668","HomeImp","ProfExe","15","0","0","142.037903370081","5","21","34.1227535080084"
"0","13900","41641","53200","DebtCon","Other","","0","0","83.0624681918883","0","15","42.4036342086846"
"0","13900","68876","90813","HomeImp","Other","","0","0","284.496903580523","0","19","31.1641499859812"
"0","13900","85358","101401","DebtCon","Other","0","0","0","145.794106137502","0","22","40.1144114385193"
"0","13900","50415","68166","DebtCon","Other","10","0","0","235.680967019977","0","17","33.7700375325978"
"0","13900","47741","69111","DebtCon","Other","2","0","0","254.259613080648","0","21","28.8856181823395"
"0","14000","37019","57125","DebtCon","Other","","0","0","69.823553127604","0","15","41.6370587712885"
"0","14000","83645","101615","HomeImp","ProfExe","5","0","0","116.337684311361","0","26","28.2967348391501"
"0","14000","42767","60950","DebtCon","Other","7","0","1","117.666666666667","3","49",""
"0","14000","73062","88783","DebtCon","Other","6","0","0","211.10255211502","2","18","42.2545800368556"
"0","14100","59402","91057","DebtCon","ProfExe","8","0","0","194.634617286359","0","20","22.023264647924"
"0","14100","81894","98285","DebtCon","Mgr","6","0","0","151.471074595337","1","26","42.2821378839492"
"0","14200","34558","40754","HomeImp","Other","8","0","0","76.4312132142838","2","11","31.0411838776112"
"0","14300","","63319","","","0","0","0","","0","0","3.9608594998535"
"0","14300","60811","89324","DebtCon","ProfExe","8","0","0","205.683039798098","0","20","20.9898118348605"
"0","14300","","29115","DebtCon","Other","14","","","82.0664051669459","2","7","32.7697863304241"
"0","14300","31607","70118","DebtCon","ProfExe","6","0","0","255.719567270977","0","15","23.0629138015131"
"0","14400","34291","68444","DebtCon","ProfExe","6","0","0","262.079163622521","1","15","21.9810664518276"
"0","14400","63671","70982","DebtCon","ProfExe","0","0","0","169.346647015435","1","34","42.7916325184943"
"0","14400","","69712","","","0","0","0","","0","0","2.55352196402546"
"0","14400","89605","106290","HomeImp","Other","20","0","0","121.747600773542","4","24","29.3035490100475"
"0","14400","46551","68545","DebtCon","Other","7","0","0","118.746486061944","3","49","29.5712633759348"
"0","14500","67956","80318","DebtCon","Other","1","0","0","233.39727318136","2","26","31.3164154148551"
"0","14500","49348","68000","DebtCon","Office","0.2","0","0","178.6","0","25",""
"0","14500","67631","89458","DebtCon","Other","4","0","0","24.9555296067829","1","4","39.1037251669465"
"0","14500","","35183","DebtCon","Other","12","","","94.3632473500772","1","8","32.6050009824685"
"0","14600","54040","66442","DebtCon","Other","6","0","0","237.599254326518","0","18","34.8834353139221"
"0","14600","","66776","","","8","0","0","118.976062721361","0","14","25.9630606861613"
"0","14600","68182","83091","DebtCon","Office","5","0","0","135.84837377312","0","19","24.684137855663"
"0","14600","59658","80384","DebtCon","","8","","","","","","25.1928694012774"
"0","14600","4810","88000","HomeImp","Other","14","0","1","266.833333333333","0","23",""
"0","14600","76194","106461","DebtCon","Other","4","0","0","80.706197627383","1","13","34.5295500861991"
"0","14600","86199","95034","HomeImp","Office","","0","0","164.295050007092","1","25","41.546002515045"
"0","14700","77565","101320","HomeImp","ProfExe","6","0","0","120.827371853069","0","26","25.276204509589"
"0","14800","86861","93341","HomeImp","Office","","0","0","162.023946441946","0","26","42.8971621143525"
"0","14800","30282","61986","DebtCon","ProfExe","7","0","0","249.248804578026","0","16","21.0092808873995"
"0","14900","45701","78186","DebtCon","Mgr","5","0","0","125.03135341575","1","8","26.3438556530205"
"0","14900","66329","100824","HomeImp","ProfExe","9","0","0","279.240751441588","0","11","36.1983754399691"
"0","14900","82930","103352","HomeImp","ProfExe","6","0","0","105.67597798453","0","27","27.4738147268276"
"0","14900","60667","81293","DebtCon","","6","","","","","","27.5737365036382"
"0","14900","45797","71942","DebtCon","Other","11","0","0","233.678730711758","0","17","33.5502652141174"
"0","15000","50000","90000","DebtCon","ProfExe","5.5","0","0","130.866666666667","2","22",""
"0","15000","62000","94575","HomeImp","ProfExe","23","0","0","238.4","1","24",""
"0","15000","","48800","DebtCon","Office","2","0","0","86.2666666666667","2","9",""
"0","15000","73335","99400","DebtCon","ProfExe","0.5","0","0","273.933333333333","2","21",""
"0","15000","48000","105000","HomeImp","Office","2","","3","142","1","24",""
"0","15000","89126","118300","DebtCon","Office","0.4","","3","263.166666666667","1","30",""
"0","15000","95300","135700","DebtCon","Office","3","","","115.666666666667","3","16",""
"0","15000","36900","58600","HomeImp","Other","26","0","0","247.1","0","14",""
"0","15000","46867","67529","DebtCon","Other","7","0","0","133.78758094534","3","48","31.4864608312195"
"0","15000","73187","111623","DebtCon","Other","4","0","0","98.1398936848173","2","14","36.2372336707158"
"0","15100","140193","176342","DebtCon","Mgr","11","0","0","248.188419053997","0","20","30.0801581961895"
"0","15100","","53238","DebtCon","Other","","","","350.961164465714","","16","34.0558476650882"
"0","15100","72645","106343","DebtCon","Other","5","0","0","80.7721499063709","2","13","34.4755967812872"
"0","15100","49533","63607","DebtCon","Other","2","0","0","180.523292844454","0","14","36.3771829488581"
"0","15100","38549","59853","DebtCon","","5","0","0","104.183247345912","2","9","29.1418628131095"
"0","15100","44959","68483","DebtCon","Mgr","27","1","0","279.947988590477","1","17","37.1809478535973"
"0","15100","26196","45657","HomeImp","Other","9","0","0","86.7165933933306","1","12","29.3217544658164"
"0","15100","","32289","DebtCon","Other","13","","","81.9540548267976","1","9","33.5347083834022"
"0","15200","142766","177998","DebtCon","Mgr","12","0","0","260.383439067303","0","21","27.5332722184357"
"0","15300","22079","168281","HomeImp","Self","8","0","0","301.491025599559","0","27","27.7711226959625"
"0","15300","39065","54970","DebtCon","Other","","0","0","73.7566902320537","0","15","41.8230847168449"
"0","15300","79541","94973","DebtCon","Other","5","2","0","76.2075921002741","0","20","22.9025066214346"
"0","15400","59518","91172","DebtCon","Office","2","0","0","159.003510630661","0","25","24.9904907019066"
"0","15400","25822","43334","","Office","1","0","0","211.016641939741","0","15","40.5294051260219"
"0","15500","59316","80837","DebtCon","Other","1","0","0","126.912723158033","3","11","35.9014630437835"
"0","15500","98646","115669","DebtCon","Other","13","0","0","177.548965919039","0","26","33.3505290036046"
"0","15500","28269","52822","HomeImp","Other","9","0","0","120.610921220598","1","9","18.1828919149343"
"0","15600","104458","137583","DebtCon","Other","1","0","0","280.789801028168","0","46","41.2352364895564"
"0","15700","135886","181894","DebtCon","Mgr","10","0","0","247.965065351551","0","21","30.326398916457"
"0","15700","99618","131710","DebtCon","Mgr","5","","","236.680946766728","2","41","37.8655465403877"
"0","15900","102564","120724","DebtCon","ProfExe","0","0","0","125.834070156523","0","30","37.9937757849618"
"0","15900","48563","64679","DebtCon","ProfExe","4","0","0","156.101380930684","2","12","27.8085470861795"
"0","15900","69548","89775","DebtCon","Other","1","0","0","230.673080263343","2","25","30.1083174311408"
"0","15900","107336","120451","DebtCon","Other","1","0","0","123.465519386262","2","21","37.9924080104485"
"0","15900","71841","96424","HomeImp","Office","10","","","111.437251106148","0","11","36.9549696111376"
"0","15900","58518","82095","HomeImp","ProfExe","10","0","2","177.247779983801","0","14","28.8187931163557"
"0","16000","71861","95315","HomeImp","ProfExe","24","0","0","241.412514980928","1","23","35.4747731018321"
"0","16000","32918","52482","DebtCon","ProfExe","3","0","0","259.571020683478","0","34","40.3473439983592"
"0","16000","101000","130000","DebtCon","ProfExe","7.5","0","0","102.5","0","14",""
"0","16000","96000","160050","","Other","","1","","260.766666666667","","24",""
"0","16000","","46140","DebtCon","Other","","","","344.580126008546","","16","31.640812777514"
"0","16000","69861","87086","DebtCon","Other","7","0","0","205.328045805777","2","18","43.4363343452273"
"0","16100","94089","159427","HomeImp","ProfExe","6","0","0","101.960460073882","0","16","35.9949795288942"
"0","16100","99844","114647","DebtCon","Other","11","0","0","169.983555998641","0","27","33.5232785360717"
"0","16100","47198","79384","DebtCon","Other","1","","1","297.482504601895","1","9","36.7361136665503"
"0","16100","54715","71673","DebtCon","Office","1","0","0","186.215828686861","0","25","29.6705063627476"
"0","16100","49244","65523","HomeImp","Office","2","0","0","110.219893370734","0","17","31.0015237056471"
"0","16100","","29725","DebtCon","Other","11","","","85.9515304376338","2","8","33.4960465569822"
"0","16100","81145","92943","DebtCon","ProfExe","8","1","2","343.498916763603","","41","37.5579766274607"
"0","16200","70703","87682","DebtCon","Other","10","0","0","87.2113285564575","3","10","31.3792688369654"
"0","16200","62783","94394","DebtCon","Office","1","0","0","167.42934702585","0","25","23.6911568532424"
"0","16200","53600","73500","DebtCon","Other","5","","","104.733333333333","1","8",""
"0","16300","84480","101243","DebtCon","Office","30","","0","337.342304080026","2","49","35.4128703512358"
"0","16300","66038","98585","DebtCon","Office","1","0","0","162.065411896788","3","19","32.7534606699801"
"0","16400","74904","92308","DebtCon","Other","6","0","0","202.490444822362","3","19","42.4203453075235"
"0","16400","73466","89453","DebtCon","Other","4","0","0","198.827423760542","3","19","41.5234974089654"
"0","16400","63574","88586","HomeImp","Other","","0","0","298.146551724849","0","20","29.1533720161316"
"0","16400","47428","76483","DebtCon","ProfExe","4","0","0","232.315544712465","3","31","33.1068357756533"
"0","16400","86422","116097","","","","","","","","","35.5989507637121"
"0","16400","85601","100078","HomeImp","Office","","0","0","176.69874119316","1","25","43.0274705282913"
"0","16500","44110","65748","DebtCon","Other","7","0","0","99.1935525751303","3","14","41.4156312506439"
"0","16500","77049","98658","DebtCon","Other","5","3","0","77.9928161064064","0","21","23.1200738008879"
"0","16500","23169","41677","DebtCon","ProfExe","20","0","0","208.076943213941","2","15","34.4305751537022"
"0","16500","","42894","HomeImp","Other","1","0","0","331.426869538875","0","8","26.8958044572667"
"0","16500","67619","93500","HomeImp","ProfExe","8","0","0","82.1666666666667","0","16",""
"0","16500","56500","80000","DebtCon","Other","2","0","0","308.433333333333","3","16",""
"0","16500","163000","193000","DebtCon","ProfExe","10","0","0","262.733333333333","1","38",""
"0","16500","48674","73720","DebtCon","ProfExe","17","0","0","186.473071485614","0","23","38.3736078102112"
"0","16500","74263","98922","DebtCon","Office","0","0","0","139.831246544317","3","20","31.8144293535754"
"0","16500","36206","53040","HomeImp","Other","9","0","0","118.301371844512","0","9","17.7477835511033"
"0","16600","102543","119493","DebtCon","Office","3","0","0","276.693185171927","0","33","29.2840718586389"
"0","16600","71564","84627","DebtCon","Office","5","0","0","114.640132878594","1","20","22.3231426047409"
"0","16700","54079","112463","HomeImp","Office","1","","3","134.925713755943","1","23","37.0339543872205"
"0","16700","","56374","DebtCon","Office","1","0","0","73.4289423970166","1","9","40.8291287275213"
"0","16700","53423","85685","HomeImp","ProfExe","5","0","0","109.429428256233","0","12","28.1606113124362"
"0","16700","105556","136568","DebtCon","Other","0","0","0","273.725072777827","0","47","40.0416846524652"
"0","16800","57329","83695","DebtCon","Other","3","0","0","294.999701547825","2","16","40.625052690797"
"0","16800","67049","89729","HomeImp","Other","","0","0","286.375128559971","0","20","28.7391280160701"
"0","16800","115870","130809","DebtCon","","15","0","0","177.632282478383","0","17","39.5672081623213"
"0","16900","30856","56961","HomeImp","Other","11","0","0","116.817707370368","1","10","20.3445821678427"
"0","16900","68940","88264","DebtCon","Office","0","0","0","166.106281475385","0","25","24.9553114184203"
"0","16900","116357","209364","DebtCon","Other","4","0","0","221.128554833778","0","16","27.9002639041563"
